,url,base,title,description,sku,color_valuecolor_value,price,color
587,tienda1women-s-long-sleeved-t-shirt-milk-white.html,Women's Long-Sleeved T-shirt milk white,Description & Composition,"
                            This timeless long-sleeved T-shirt for women is a classic. Made of a naturally soft cotton jersey material, it features a badge embroidered with Bonpoint cherries on the lower left.
",H20BTI5086TE, ,€0.00,
588,tienda1niloy-blouse-milk-white.html,Niloy blouse milk white,Description & Composition,"
                            The Niloy blouse is particularly elegant thanks to its loose, flowing design. This short-sleeved piece fastens at the back with buttons, is made from cotton and is enhanced by delicate bands of lace. Wear it with colored pants and pretty sandals.                        ",E20NILOY, ,€0.00,
589,tienda1niloy-blouse-ocean-black.html,Niloy blouse ocean black,Description & Composition,"
                            The Niloy blouse is particularly elegant thanks to its loose, flowing design. This short-sleeved piece fastens at the back with buttons, is made from cotton and is enhanced by delicate bands of lace. Wear it with colored pants and pretty sandals.                        ",E20NILOY, ,€0.00,
590,tienda1women-s-hand-embroidered-dress-black.html,Women's Hand-Embroidered Dress black,Description & Composition,"
                            The Phoebe women's dress embodies the refinement and attention to detail typical of Bonpoint. This flowing crepe design stands out thanks to its buttoned and smocked bib, hand-embroidered with fine contrasting motifs.
",H20PHOEBE1Y, ,€0.00,
591,tienda1women-s-corduroy-skirt-ocean-black.html,Women's corduroy skirt Ocean black,Description & Composition,"
                            ",H20LISEY, ,€0.00,
592,tienda1women-s-long-cashmere-cardigan-heathered-gray.html,Women's Long Cashmere Cardigan heathered gray,Description & Composition,"
                            This women's long cashmere cardigan is naturally soft and elegant. The straight-cut design features wide bands of ribbing at the wrists and hem as well as an elegant V-neck.
",H20BDA5001VE, ,€196.00,
593,tienda1women-s-cashmere-sweater-blue.html,Women's Cashmere Sweater Blue,Description & Composition,"
                            This timeless women's cashmere sweater is soft and warm. The raglan sleeves give it a casual look.
",H20BDA5112PU, ,€136.00,
594,tienda1women-s-long-cashmere-cardigan-black.html,Women's Long Cashmere Cardigan black,Description & Composition,"
                            This women's long cashmere cardigan is naturally soft and elegant. The straight-cut design features wide bands of ribbing at the wrists and hem as well as an elegant V-neck.
",H20BDA5001VE, ,€196.00,
595,tienda1women-s-cashmere-sweater-raspberry.html,Women's Cashmere Sweater raspberry,Description & Composition,"
                            This timeless women's cashmere sweater is soft and warm. The raglan sleeves give it a casual look.
",H20BDA5112PU, ,€136.00,
596,tienda1women-s-hooded-cashmere-sweater-black.html,Women's hooded cashmere sweater black,Description & Composition,"
                            ",H20BDA5942PU, ,€144.00,
597,tienda1women-s-cashmere-sweater-navy.html,Women's Cashmere Sweater navy,Description & Composition,"
                            This timeless women's cashmere sweater is soft and warm. The raglan sleeves give it a casual look.
",H20BDA5112PU, ,€0.00,
598,tienda1women-s-printed-cashmere-sweater-milk-white.html,Women's Printed Cashmere Sweater milk white,Description & Composition,"
                            This sweater adds poetry to a woman's wardrobe with its pretty floral print. It is made of very soft cashmere, and the straight cut makes it easy to wear.
",H20BDA5110PU, ,€168.00,
599,tienda1women-s-cashmere-lounging-pants-black.html,Women's Cashmere Lounging Pants Black,Description & Composition,"
                            These women's cashmere lounging pants are ideal for optimal comfort on lazy days at home. They feature the Bonpoint cherry embroidered on the front pocket.
",H20BDA5943JO, ,€108.00,
600,tienda1women-s-mock-turtleneck-cashmere-sweater-heathered-gray.html,Women's Mock Turtleneck Cashmere Sweater Heathered Gray,Description & Composition,"
                            This women's mock turtleneck cashmere sweater is a soft, timeless piece. Its loose fit is teamed up with a wide rib knit trim and garter stitch detailing.
",H20BDA5003PU, ,€208.00,
601,tienda1women-s-mock-turtleneck-cashmere-sweater-black.html,Women's Mock Turtleneck Cashmere Sweater black,Description & Composition,"
                            This women's mock turtleneck cashmere sweater is a soft, timeless piece. Its loose fit is teamed up with a wide rib knit trim and garter stitch detailing.
",H20BDA5003PU, ,€0.00,
602,tienda1women-s-fitted-jeans-light-denim.html,Women's Fitted Jeans light denim,Description & Composition,"
                            These Philae women's jeans are a wardrobe must-have thanks to their straight fitted cut and mid-low rise. The denim is laser-bleached for a subtle look that is both fashionable and environmentally conscious.
",H20PHILAEY, ,€78.00,
603,tienda1women-s-cherry-print-wide-leg-pants-navy.html,Women's Cherry Print Wide-Leg Pants Navy,Description & Composition,"
                            The Paule women's cherry print wide-leg pants have a structured shape. They are designed with slant pockets on the front and welt pockets on the back.
",H20PAULEY, ,€110.00,
604,tienda1women-s-crepe-pants-black.html,Women's crepe pants black,Description & Composition,"
                            ",H20MIKKIY, ,€88.00,
605,tienda1natalia-pants-navy-1.html,Natalia pants navy,Description & Composition,"
                            We love these charming Natalia pants in their elegant and fluid cut. They boast a wide tonal tie belt that will enhance your waist. These women's pants are made from twill and are easy to wear with a ruffle blouse.                        ",E20NATALIAY, ,€90.00,
606,tienda1nysia-pants-dark-denim.html,Nysia pants Dark denim,Description & Composition,"
                            These denim Nysia pants have a timeless, comfortable straight cut. This stretch cotton model stands out with its contrasting topstitching and large pockets at the front. Wear them with a short-sleeved printed T-shirt for a casual look.                        ",E20NYSIAY, ,€74.00,
607,tienda1women-s-pea-coat-navy.html,Women's Pea Coat Navy,Description & Composition,"
                            The Placide women's pea coat is a classic example of the timeless elegance central to the Bonpoint brand. It is made from lined wool, has a double-breasted fastening and features a notch collar. 

",H20PLACIDEY, ,€196.00,
608,tienda1women-s-longline-water-repellent-puffer-jacket-black.html,Women's Longline Water-repellent Puffer Jacket Black,Description & Composition,"
                            The Pearl women's longline water-repellent puffer jacket is filled with feathers from France. It has a distinguishable shape and features a soft hood, wide quilted bands and two slant pockets.
",H20PEARLY, ,€0.00,
609,tienda1women-s-cherry-print-jacket-navy.html,Women's Cherry Print Jacket Navy,Description & Composition,"
                            The Janet women's cherry print jacket is enhanced by the iconic Bonpoint cherries. This straight-cut jacket has a notch collar and two flap pockets.
",H20JANETY, ,€180.00,
610,tienda1women-s-shearling-coat-taupe.html,Women's Shearling Coat Taupe,Description & Composition,"
                            The Polie women's shearling coat stands out with its elegant and timeless design. Its straight cut and notch collar are emblematic of classic Bonpoint style.
",H20POLIEY, ,€0.00,
611,tienda1women-s-faux-fur-jacket-caramel.html,Women's Faux Fur Jacket caramel,Description & Composition,"
                            With its mink-inspired faux fur, the Paprika jacket for women adds an elegant final touch to an outfit. The zip closure is accented with grosgrain trim.
",H20PAPRIKAY, ,€0.00,
612,tienda1women-s-ribbed-hat-heathered-gray.html,Women's Ribbed Hat Heathered Gray,Description & Composition,"
                            This women's ribbed hat pairs the timeless elegance of cashmere with the modern style of rib knit. It comes in a solid color and has a wide ribbed cuff.
",H20BDA5937BO,,€48.00,
613,tienda1women-s-ribbed-hat-blue.html,Women's Ribbed Hat blue,Description & Composition,"
                            This women's ribbed hat pairs the timeless elegance of cashmere with the modern style of rib knit. It comes in a solid color and has a wide ribbed cuff.
",H20BDA5937BO,,€48.00,
614,tienda1women-s-ribbed-hat-raspberry.html,Women's Ribbed Hat raspberry,Description & Composition,"
                            This women's ribbed hat pairs the timeless elegance of cashmere with the modern style of rib knit. It comes in a solid color and has a wide ribbed cuff.
",H20BDA5937BO,,€48.00,
615,tienda1women-s-ribbed-scarf-heathered-gray.html,Women's Ribbed Scarf heathered gray,Description & Composition,"
                            This timeless women's ribbed scarf is made of cashmere that has been carefully selected for its softness and finesse. It is knit in an elegant half cardigan rib stitch.
",H20BDA5938EC,,€88.00,
616,tienda1women-s-ribbed-scarf-blue.html,Women's Ribbed Scarf blue,Description & Composition,"
                            This timeless women's ribbed scarf is made of cashmere that has been carefully selected for its softness and finesse. It is knit in an elegant half cardigan rib stitch.
",H20BDA5938EC,,€88.00,
617,tienda1women-s-ribbed-scarf-raspberry.html,Women's Ribbed Scarf Raspberry,Description & Composition,"
                            This timeless women's ribbed scarf is made of cashmere that has been carefully selected for its softness and finesse. It is knit in an elegant half cardigan rib stitch.
",H20BDA5938EC,,€88.00,
618,tienda1women-s-perforated-cherry-bag-caramel.html,Women's Perforated Cherry Bag caramel,Description & Composition,"
                            The women's Tote bag is an emblematic piece from Bonpoint. Its elegant coated leather features a perforated version of the iconic cherry on the front.
",H20ESTOTE,,€140.00,
619,tienda1women-s-perforated-cherry-bag-black.html,Women's Perforated Cherry Bag black,Description & Composition,"
                            The women's Tote bag is an emblematic piece from Bonpoint. Its elegant coated leather features a perforated version of the iconic cherry on the front.
",H20ESTOTE,,€140.00,
620,tienda1women-s-perforated-leather-clutch-caramel.html,Women's Perforated Leather Clutch caramel,Description & Composition,"
                            This emblematic Clutch bag for women is perforated with the iconic Bonpoint cherry design. Classic and elegant, the piece is distinguished by its coated reverse side.
",H20ETCLUTCH,,€52.00,
621,tienda1women-s-perforated-leather-clutch-black.html,Women's Perforated Leather Clutch black,Description & Composition,"
                            This emblematic Clutch bag for women is perforated with the iconic Bonpoint cherry design. Classic and elegant, the piece is distinguished by its coated reverse side.
",H20ETCLUTCH,,€52.00,
622,tienda1ceinture-texy-a-boucle-griffee-terre.html,Ceinture Texy à boucle griffée Terre,Description & Composition,"
                            La ceinture en cuir Texy Bonpoint adopte l'esprit western. La sangle en croûte de cuir à bord franc s'orne d'un médaillon ovale griffé, en alliage métallique assorti de cabochons turquoise. On l'associe à un total look denim ou chambray.                        ",E20ECTEXY, ,€44.00,
623,tienda1texy-belt-with-logo-buckle-black.html,Texy belt with logo buckle black,Description & Composition,"
                            With its logo buckle, this leather Texy belt lets you embrace the cowboy look. The split leather strap has raw edges and features a metal alloy logo buckle with turquoise cabochons. It looks great with a total denim or chambray look.                        ",E20ECTEXY, ,€44.00,
624,tienda1fanny-purse-multi-colored.html,Fanny purse multi-colored,Description & Composition,"
                            Bring a floral element to your wardrobe with this leather and Liberty print Fanny purse. We love the multi-colored floral print that adorns this purse, which features large handles and a zip-fastening inside pocket to keep all your belongings safe.                        ",E20ESFANNY,,€92.00,
625,tienda1fringed-bag-natural.html,Fringed bag natural,Description & Composition,"
                            The unique design of this fringed bag is reminiscent of all things cowboy. This superb split leather accessory has geometric embroidery and beads representing the emblematic Bonpoint cherries. It has a tone-on-tone shoulder strap and a zip fastening. Use this piece to accessorize a long petticoat skirt for a bohemian look.                        ",E20ESOLEIL,,€84.00,
626,tienda150-ml-eau-de-toilette.html,50 ml Eau de Toilette,Description,,,,€50.00,
627,tienda1100-ml-eau-de-toilette.html,100 ml Eau de Toilette,Description,,,,€85.00,
628,tienda1shower-gel.html,Shower gel,Description,,,,€35.00,
629,tienda1scented-hands-gel.html,Scented hands gel,Description,,,,€35.00,
630,tienda1body-milk-1.html,Body milk,Description,,, ,€45.00,
631,tienda1100-ml-eau-de-toilette-1.html,100 ml Eau de Toilette,Description,,, ,€75.00,
632,tienda1eau-intense-50-ml.html,Eau Intense 50 ML,Description,,,,€85.00,
633,tienda1scented-candle-3-lighweights-limited-edition-pe03n18xl-1-2883.html,Scented Candle 3 lighweights Limited Edition,Description,,,,€120.00,
634,tienda1cotton-flower-candle.html,Cotton Flower Candle,Description,,,,€55.00,
635,tienda1orange-blossom-candle.html,Orange Blossom Candle,Description,,,,€55.00,
636,tienda1eau-de-bonpoint-candle.html,Eau de Bonpoint Candle,Description,,,,€55.00,
637,tienda1cherry-blossom-candle.html,Cherry Blossom Candle,Description,,,,€55.00,
638,tienda1orange-blossom-home-fragrance.html,Orange Blossom Home Fragrance,Description,,,,€55.00,
639,tienda1cotton-flower-home-fragrance.html,Cotton Flower Home Fragrance,Description,,,,€55.00,
640,tienda1cherry-blossom-home-fragrance.html,Cherry Blossom Home Fragrance,Description,,,,€55.00,
641,tienda1home-fragrance-milk-white.html,Home fragrance milk white,Description & Composition,"
                            ",PE05V11,,€55.00,
642,tienda1gentle-oil-1.html,Gentle oil,Description,,, ,€45.00,
643,tienda1baume-sos.html,Baume SOS,Description,,,,€27.00,
644,tienda1cleansing-foam-face.html,Cleansing Foam Face,Description,,,,€36.00,
645,tienda1gentle-toner.html,Gentle Toner,Description,,,,€36.00,
646,tienda1face-cream-30ml.html,Face cream 30ml,Description,,,,€40.00,
647,tienda1catalog/product/view/id/251509/s/face-cream/,Face cream,Description,,,,€67.00,
648,tienda1lip-balm-1.html,Lip balm,Description,,, ,€20.00,
649,tienda1refreshing-mist-1.html,Refreshing Mist,Description,,, ,€30.00,
650,tienda1catalog/product/view/id/251959/s/face-lotion/,Face Lotion,Description,,,,€66.00,
651,tienda1lip-balm.html,Lip balm,Description,,,,€20.00,
652,tienda1catalog/product/view/id/251947/s/body-cream/,Body cream,Description,,,,€72.00,
653,tienda1body-cream-30ml.html,Body Cream 30ml,Description,,,,€30.00,
654,tienda1hand-cream-30ml.html,Hand cream 30ml,Description,,,,€22.00,
655,tienda1exclusive-coloration-liberty-baby-bloomers-raspberry.html,Exclusive Coloration Liberty Baby Bloomers raspberry,Description & Composition,"
                            The flowers on the Liberty fabric of these charming Aki baby bloomers come in a thousand colors. Their original coloration was designed exclusively for the House of Bonpoint. 
",S01ZBEWO0205, ,€50.00,
656,tienda1baby-liberty-cotton-overalls-raspberry.html,Baby Liberty Cotton Overalls raspberry,Description & Composition,"
                            Ideal for hot summer days, these charming Ever overalls for baby are made of Liberty fabric with an exclusive colorful print. The elastic leg cuffs guarantee all-day comfort for your little one.
",S01ZPAWO0602, ,€110.00,
657,tienda1blouse-en-coton-faconne-et-dentelle-fille-coquelicot.html,Girls' Dobby Cotton and Lace Blouse poppy red,Description & Composition,"
                            The Nilo girls' blouse combines a bold color with poetic details. This flared dobby cotton design is embellished with lace inserts.
",S01GBLWO2701, ,€110.00,
658,tienda1t-shirt-a-serigraphie-bonpoint-x-ceizer-fille-blanc-lait.html,Girls' Bonpoint x Ceizer Silkscreened T-shirt milk white,Description & Composition,"
                            This girl's T-shirt is completely endearing with its Bonpoint x Ceizer screenprint on the front. The straight-cut piece is made of soft jersey.
",S01GTSKN0802, ,€55.00,
659,tienda1girls-dress-with-short-ruffled-sleeves-grenadine-flower.html,Girls' Dress With Short Ruffled Sleeves Grenadine flower,Description & Composition,"
                            The Salomé dress for girls has a distinctive fluid drape and a charming floral motif. Small ruffled sleeves accent the short cotton poplin design, adding to its light and airy appearance.
",S01GDRWO0902, ,€90.00,
660,tienda1bottes-de-pluie-fille-bonpoint-x-lemon-jelly-rose-petale.html,Girls' Bonpoint x Lemon Jelly Rainboots petal pink,Description & Composition,"
                            These Bonpoint x Lemon Jelly rainboots for girls feature the traditional Bonpoint cherry logo at the top. These elegant waterproof boots smell like lemons and are comfortable to wear.
",S01GBOPV0101, ,€75.00,
661,tienda1cardigan-brode-cerises-fille-rose-camelia.html,Girls' Cherry Embroidered Cardigan camellia pink,Description & Composition,"
                            Softness and refinement characterize this girls' cardigan, a timeless Bonpoint piece. It is knit of delicate cotton thread and features pretty tone-on-tone embroidered Bonpoint cherries.
",S01GCAKN1701, ,€90.00,
662,tienda1girls-fleece-and-liberty-sweatshirt-milk-white.html,Girls' Fleece and Liberty Sweatshirt milk white,Description & Composition,"
                            Liberty fabric pockets and trim make this sweatshirt stand out from the crowd. The Bonpoint cherry is embroidered at the bottom of the left pocket.
",S01GCAKN0501, ,€160.00,
663,tienda1girls-buttoned-pocket-shorts-stripes.html,Girls' Buttoned Pocket Shorts stripes,Description & Composition,"
                            The Saona short shorts for girls feature very elegant narrow stripes. The adjustable waistline is especially practical.
",S01GBEWO1102, ,€80.00,
664,tienda1baby-screen-printed-set-white.html,Baby Screen Printed Set White,Description & Composition,"
                            This Born baby screen printed set with a very sweet golden motif on the front is a timeless piece from the House. It features raglan sleeves, snap fasteners at the back, and elastic pants and makes for a perfect baby shower gift.

",H20BTI2372EN, ,€27.00,
665,tienda1baby-printed-cotton-pajamas-milk-white.html,Baby Printed Cotton Pajamas Milk White,Description & Composition,"
                            These baby printed cotton pajamas are made from soft ribbed, easy-care fabric. They are decorated with a Bonpoint print and have raglan sleeves and a practical opening. 
",H20BTI2048PY, ,€26.00,
666,tienda1baby-printed-set-milk-white.html,Baby Printed Set Milk White,Description & Composition,"
                            This baby printed set, made from ribbed cotton, includes a long-sleeved T-shirt and matching pants. The neckline is designed for easy dressing.

",H20BTI2823EN, ,€24.00,
667,tienda1girls-advent-calendar-milk-white.html,Girls' Advent Calendar milk white,Description & Composition,"
                            The advent Calendar for girls takes the form of a large textile book with ties on the side. Twenty-four numbered pockets filled with 24 surprises hide beneath a cover embroidered with the emblematic Bonpoint cherries.
",N20CALENDARF,,€98.00,
668,tienda1boys-reusable-advent-calendar-milk-white.html,Boys' Reusable Advent Calendar milk white,Description & Composition,"
                            With its Bonpoint print, this boys' advent calendar features a fun, poetic, or educational surprise each day. Its recycled canvas support can be used year after year.
",N20CALENDARG,,€98.00,
669,tienda1baby-organic-cotton-onesie-red.html,Baby Organic Cotton Onesie red,Description & Composition,"
                            The Juillet cotton onesie for babies is both understated and elegant thanks to its pointed collar with emblematic hand embroidery. The snap buttons on the back and crotch make it easy to put on.
",N20JUILLET, ,€24.00,
670,tienda1baby-christmas-velvet-pajamas-red.html,Baby Christmas Velvet Pajamas red,Description & Composition,"
                            Velvet pajamas for babies celebrate the festive season with soft terrycloth and an intense color. They feature a long-sleeved top and elastic pants.
",N20BPI2685EN, ,€38.00,
671,tienda1baby-jacquard-reindeer-sweater-natural-white.html,Baby Jacquard Reindeer Sweater natural white,Description & Composition,"
                            This jacquard sweater for babies pairs the softness and warmth of cashmere with Nordic inspiration. The buttons on the shoulder make it easy to dress baby.
",N20BDA2900PU, ,€0.00,
672,tienda1baby-jacquard-beanie-with-pompom-milk-white.html,Baby Jacquard Beanie with Pompom milk white,Description & Composition,"
                            Keep baby's head warm with this ultra-soft cashmere beanie with earflaps. The ties feature pompoms that match the one on the top.
",N20BDA2901BO, ,€0.00,
673,tienda1pochette-13.html,Baby Coated Liberty Pouch Pearl,Description & Composition,"
                            The iconic baby coated Liberty pouch is made of a fabric exclusively created for Bonpoint. It features a small label embroidered with cherries.
",H20POCHETG2,,€16.00,
674,tienda1exclusive-liberty-fabric-pouch-ocean-black-1.html,Exclusive Liberty Fabric Pouch ocean black,Description & Composition,"
                            Baby's important papers are well-protected in this iconic flat pouch from Bonpoint. The remarkable Liberty fabric, created especially for Bonpoint, is enhanced by a small woven label with the cherry motif.
",H20POCHETP2,,€14.00,
675,tienda1baby-liberty-pencil-case-medium-blue-print.html,Baby Liberty Pencil Case Medium Blue Print,Description & Composition,"
                            The Crayon baby Liberty pencil case is made from exclusive fabric created from the Bonpoint letters. It has careful detailing with two plain pull tabs and a cherry-embroidered label.
",H20CRAYON2,,€12.00,
676,tienda1baby-woven-cotton-cuddly-toy-natural-white.html,Baby Woven Cotton Cuddly Toy Natural White,Description & Composition,"
                            This very soft baby woven cotton cuddly toy will accompany your little one throughout their day. Delicate floral motifs adorn this must-have piece.
",H20BTIDOUD,,€12.00,
677,tienda1baby-exclusive-liberty-fabric-case-pearl.html,Baby Exclusive Liberty Fabric Case pearl,Description & Composition,"
                            ",H20CRAYON1,,€12.00,
678,tienda1baby-alpaca-beanie-natural-white.html,Baby Alpaca Beanie natural white,Description & Composition,"
                            Knit from delicate alpaca, this beanie covers baby's head with soft warmth. It features a tender jacquard motif on the top and makes a perfect baby shower gift.
",H20BGA2630BO, ,€28.00,
679,tienda1two-baby-bibs.html,Two baby bibs,Description,,,,€20.00,
680,tienda1catalog/product/view/id/280491/s/girls-melusine-dress-charcoal-gray/,Girls' Mélusine dress Charcoal gray,Description,,, ,€60.00,
681,tienda1girls-glitter-rabbit-boater-hat-black.html,Girls' Glitter Rabbit Boater Hat black,Description & Composition,"
                            The Canot boater hat for girls, complete with a soft, adorable stuffed rabbit, adds a touch of magic to a child's day. This sequined magician's hat is available in size 4 years and size 6 years.
",N20EHCANOT, ,€66.00,
682,tienda1girls-pretty-long-velvet-dress-red.html,Girls' Pretty Long Velvet Dress red,Description & Composition,"
                            Elegance is front and center with this long Pretty dress in crushed velvet for girls. Ideal for end-of-year parties, it features a pretty tulle collar with golden embroidery.
",N20PRETTY, ,€116.00,
683,tienda1girls-sequined-tulle-dress-gold.html,Girls' Sequined Tulle Dress gold,Description & Composition,"
                            A must-have for end-of-year parties, the Paillette dress features a golden jacquard chest and a long, asymmetric tulle skirt. The waistband is made of Liberty fabric.
",N20PAILLETTE, ,€102.00,
684,tienda1girls-long-embroidered-dress-gold.html,Girls' Long Embroidered Dress gold,Description & Composition,"
                            The Palace long dress for girls is made of lamé twill. The chest is hand-embroidered with a bead and rhinestone floral pattern.
",N20PALACE2, ,€0.00,
685,tienda1girls-cherry-embroidered-petticoat-skirt-milk-white.html,Girls' Cherry Embroidered Petticoat Skirt milk white,Description & Composition,"
                            The Bonpoint cherry-embroidered petticoat skirt is a refined, fairy-like piece for your little girl. Featuring delicate Bonpoint cherries, this long garment is made of tulle and enhanced with hand-embroidered sequins and seed beads.
",N20PARTY, ,€0.00,
686,tienda1girls-pois-tulle-petticoat-skirt-red.html,Girls' Pois Tulle Petticoat Skirt red,Description & Composition,"
                            This girls' Pois tulle petticoat skirt is ideal for the holidays. It is made of iridescent tulle and features a tone-on-tone flat elastic waistband for comfort.
",N20POIS, ,€72.00,
687,tienda1girls-tulle-petticoat-skirt-gold.html,Girls' Tulle Petticoat Skirt gold,Description & Composition,"
                            Ideal for the holidays, this Panice tulle petticoat skirt features refined tulle with a magical golden shimmer. The long garment has elegant, generously-sized pleats.
",N20PANICE, ,€88.00,
688,tienda1girls-silk-taffeta-and-liberty-fabric-jacket-blush-pink.html,Girls' Silk Taffeta and Liberty Fabric Jacket blush pink,Description & Composition,"
                            The girls' Parade peplum jacket in silk taffeta and Liberty fabric is inspired by a magical journey. This limited-edition piece features golden frog fasteners, piping, and trim.
",N20PARADE, ,€152.00,
689,tienda1girls-cherry-sweater-with-reversible-sequins-gold.html,Girls' Cherry Sweater with Reversible Sequins gold,Description & Composition,"
                            This girls' short-sleeved sweater features the iconic Bonpoint cherry in reversible sequins on the front. The little sequins change color with a flick of the wrist.
",N20BSP3098PU, ,€0.00,
690,tienda1girls-plaid-dress-medium-gray.html,Girls' Plaid Dress medium gray,Description & Composition,"
                            The Preppy plaid dress for girls showcases Bonpoint's expertise with its smocking embroidered by hand. Flat pleats on the front and gathers at the shoulders highlight the flared cut.
",H20PREPPY, ,€112.00,
691,tienda1girls-calais-lace-skirt-pale-pink.html,Girls' Calais Lace Skirt pale pink,Description & Composition,"
                            The Panice Calais lace skirt for girls combines traditional expertise with contemporary style. The pleated midi-length skirt is embellished with beautiful flowers stitched in metallic thread.
",H20PANICE2, ,€256.00,
692,tienda1cardigan-en-alpaga-fille-blanc-lait.html,Cardigan en alpaga fille BLANC LAIT,Description & Composition,"
                            Ce cardigan pour fille tient bien au chaud grâce à sa maille en alpaga. Son motif jacquard NYC haut en couleur attire tous les regards. 
",H20BGA3920CA, ,€88.00,
693,tienda1girls-embroidered-tulle-dress-medium-pink.html,Girls' Embroidered Tulle Dress medium pink,Description & Composition,"
                            The Nola dress for girls showcases an upper layer of tulle embroidered with polka dots. Underneath, this dressy design features a lined taffeta shift.
",H20NOLA, ,€110.00,
694,tienda1girls-tulle-skirt-black.html,Girls' Tulle Skirt black,Description & Composition,"
                            The Panice tulle skirt for girls is adorned with delicate, sparkly Bonpoint cherries. The midi-length skirt has a pleated elastic waist, making it both sophisticated and easy to wear.
",H20PANICE1, ,€98.00,
695,tienda1girls-metallic-lace-dress-pale-pink.html,Girls' Metallic Lace Dress pale pink,Description & Composition,"
                            Perfect for special occasions, the Marquise dress has Calais lace with metallic details to enchant little girls. The pleats and ruffled waist add structure to the design.
",H20MARQUISE, ,€348.00,
696,tienda1girls-embroidered-pompom-beret-milk-white.html,Girls' embroidered pompom beret Milk white,Description & Composition,"
                            This girls' embroidered pompom beret combines delicate cable stitch detail with colored embroidery. The tonal pompom and ribbed edging create volume. 

",H20BDR3094BE, ,€42.00,
697,tienda1girls-cashmere-gloves-heathered-gray.html,Girls' Cashmere Gloves Heathered Gray,Description & Composition,"
                            This pair of girls' cashmere gloves is very comfortable thanks to their soft cashmere knit. Their rib knit cuffs keep little hands warm.
",H20BDR3093GA, ,€0.00,
698,tienda12-piece-women-s-pajamas-ocean-black.html,2-piece women's pajamas Ocean black,Description & Composition,"
                            ",H20DORMEUR1Y, ,€116.00,
699,tienda1women-s-two-piece-liberty-pajamas-pearl.html,Women's Two-Piece Liberty Pajamas Pearl,Description & Composition,"
                            These Dormeur women's two-piece Liberty pajamas are made of a stunning fabric made exclusively for Bonpoint. The long-sleeved shirt and straight-cut pants are sold in a matching bag.
",H20DORMEUR3Y, ,€116.00,
700,tienda1boys-tartan-cotton-voile-shirt-black-tartan.html,Boys' Tartan Cotton Voile Shirt black tartan,Description & Composition,"
                            The Pirate shirt for boys is made of cotton voile and cut in a jacket shape. It features a timeless check print and stands out with its elegant Henley collar.
",N20PIRATE, ,€32.00,
701,tienda1jacquard-cashmere-beanie-milk-white.html,Jacquard Cashmere Beanie milk white,Description & Composition,"
                            This very soft cashmere beanie will charm boys and girls with its stunning jacquard pattern. The large pompom on the top makes it stand out.
",N20BDA4096BO, ,€0.00,
702,tienda1boys-sequined-sweatshirt-dark-gray.html,Boys' Sequined Sweatshirt dark gray,Description & Composition,"
                            This sequined sweatshirt for boys represents the trendy, refined spirit of Bonpoint. The fleece garment is enlivened with a flocked Bonpoint design on the front and sequins on the hood and shoulders.
",N20BTISWEATG, ,€48.00,
703,tienda1jacquard-reindeer-sweater-natural-white.html,Jacquard Reindeer Sweater natural white,Description & Composition,"
                            This unisex jacquard cashmere sweater turns heads with its Nordic patterns. The snowflakes and reindeer on this very warm, extra-soft piece are an invitation to travel to the Far North.
",N20BDA4900PU, ,€100.00,
704,tienda1pull-en-alpaga-garcon-marine.html,Pull en alpaga garçon MARINE,Description & Composition,"
                            Ce pull pour garçon est un indispensable par temps froid. Orné d'un motif original en jacquard coloré, il est réalisé dans une maille douce en alpaga qui tient particulièrement chaud.
",H20BGA4920PU, ,€90.00,
705,tienda1boys-plain-cashmere-scarf-black.html,Boys' Plain Cashmere Scarf Black,Description & Composition,"
                            This boys' plain cashmere scarf is a must-have wardrobe piece. Knitted in a jersey stitch, it features a hollowed-out line around the edge for an elegant textured finish.

",H20BDR4345EC,,€54.00,
706,tienda1cashmere-mixed-gloves-red.html,Cashmere mixed Gloves Red,Description & Composition,"
                            ",H20BDR4347GA, ,€32.00,
707,tienda1boys-plain-cashmere-cap-black.html,Boys' Plain Cashmere Cap Black,Description & Composition,"
                            This boys' plain cashmere cap, perfect for cold weather, is an expert mix of elegance and simplicity. The straight-cut cap is finished with a lovely folded up brim.

",H20BDR4346BO, ,€36.00,
708,tienda1boys-plain-cashmere-scarf-red.html,Boys' Plain Cashmere Scarf red,Description & Composition,"
                            This boys' plain cashmere scarf is a must-have wardrobe piece. Knitted in a jersey stitch, it features a hollowed-out line around the edge for an elegant textured finish.

",H20BDR4345EC,,€54.00,
709,tienda1boys-twill-shirt-ecru-check.html,Boys' twill shirt ecru check,Description & Composition,"
                            ",H20AGILE5, ,€40.00,
710,tienda1boys-plain-cashmere-cap-red.html,Boys' Plain Cashmere Cap red,Description & Composition,"
                            This boys' plain cashmere cap, perfect for cold weather, is an expert mix of elegance and simplicity. The straight-cut cap is finished with a lovely folded up brim.

",H20BDR4346BO, ,€36.00,
711,tienda1boys-straight-cut-checked-pants-taupe.html,Boys' Straight-Cut Checked Pants Taupe,Description & Composition,"
                            Little boys can be elegant and comfortable thanks to these Porter boys' straight-cut checked pants. They feature an elastic waist with a decorative cord.
",H20PORTER2, ,€44.00,
712,tienda1boy-s-corduroy-shirt-black-print.html,Boy's Corduroy Shirt Black Print,Description & Composition,"
                            The very soft Paul boys' corduroy shirt turns heads thanks to its print, which was created exclusively for Bonpoint. It fastens with snap buttons.
",H20PAUL, ,€42.00,
